date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:07:26	100381/100381	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Oct%202018%2005:49:50%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/index.html	(from )
14:07:26	31/31	---M--	200	added ('OK')	text/plain	etag:%22c00f52-1f-4f596e30ca980%22	https://portotheme.com/robots.txt		(from )
14:07:27	1150/1150	---M--	200	added ('OK')	image/x-icon	date:Sun,%2012%20Aug%202018%2023:19:02%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/images/icons/favicon.ico	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/images/icons/favicon.ico	(from https://portotheme.com/html/porto_ecommerce/demo-9/)
14:07:28	140936/140936	---M-Z	200	added ('OK')	text/css	date:Sun,%2012%20Aug%202018%2023:19:02%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/css/bootstrap.min.css	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/css/bootstrap.min.css	(from https://portotheme.com/html/porto_ecommerce/demo-9/)
14:07:28	143797/143797	---M-Z	200	added ('OK')	text/css	date:Thu,%2004%20Oct%202018%2011:09:24%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/css/style.min.css	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/css/style.min.css	(from https://portotheme.com/html/porto_ecommerce/demo-9/)
14:07:28	609/609	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Aug%202018%2023:19:02%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/images/flags/en.png	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/images/flags/en.png	(from https://portotheme.com/html/porto_ecommerce/demo-9/)
14:07:29	545/545	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Aug%202018%2023:19:02%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/images/flags/fr.png	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/images/flags/fr.png	(from https://portotheme.com/html/porto_ecommerce/demo-9/)
14:07:29	82389/82389	---M-Z	200	added ('OK')	text/html	date:Sat,%2006%20Oct%202018%2012:40:04%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/product.html	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/product.html	(from https://portotheme.com/html/porto_ecommerce/demo-9/)
14:07:29	44416/44416	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Oct%202018%2014:59:38%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/my-account.html	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/my-account.html	(from https://portotheme.com/html/porto_ecommerce/demo-9/)
14:07:30	52913/52913	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Oct%202018%2014:59:38%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/blog.html	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/blog.html	(from https://portotheme.com/html/porto_ecommerce/demo-9/)
14:07:30	41537/41537	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Oct%202018%2014:59:38%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/contact.html	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/contact.html	(from https://portotheme.com/html/porto_ecommerce/demo-9/)
14:07:30	100381/100381	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Oct%202018%2005:49:50%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/index.html	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/index-2.html	(from https://portotheme.com/html/porto_ecommerce/demo-9/)
14:07:31	2574/2574	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Aug%202018%2023:19:02%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/images/logo.png	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/images/logo.png	(from https://portotheme.com/html/porto_ecommerce/demo-9/)
14:07:31	49946/49946	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Oct%202018%2005:12:32%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/cart.html	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/cart.html	(from https://portotheme.com/html/porto_ecommerce/demo-9/)
14:07:31	2100/2100	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Aug%202018%2023:19:02%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/images/products/cart/product-1.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/images/products/cart/product-1.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/)
14:07:32	1768/1768	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Aug%202018%2023:19:02%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/assets/images/products/cart/product-2.jpg	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/assets/images/products/cart/product-2.jpg	(from https://portotheme.com/html/porto_ecommerce/demo-9/)
14:07:32	49331/49331	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Oct%202018%2005:06:42%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/checkout-shipping.html	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/checkout-shipping.html	(from https://portotheme.com/html/porto_ecommerce/demo-9/)
14:07:32	94046/94046	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Oct%202018%2005:51:50%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/category.html	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/category.html	(from https://portotheme.com/html/porto_ecommerce/demo-9/)
14:07:33	93917/93917	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Oct%202018%2005:51:50%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/category-banner-full-width.html	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/category-banner-full-width.html	(from https://portotheme.com/html/porto_ecommerce/demo-9/)
14:07:33	95054/95054	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Oct%202018%2005:51:48%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/category-banner-boxed-slider.html	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/category-banner-boxed-slider.html	(from https://portotheme.com/html/porto_ecommerce/demo-9/)
14:07:34	94001/94001	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Oct%202018%2005:51:50%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/category-sidebar-right.html	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/category-sidebar-right.html	(from https://portotheme.com/html/porto_ecommerce/demo-9/)
14:07:34	73160/73160	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Oct%202018%2005:51:50%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/category-flex-grid.html	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/category-flex-grid.html	(from https://portotheme.com/html/porto_ecommerce/demo-9/)
14:07:35	94045/94045	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Oct%202018%2005:51:50%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/category-horizontal-filter1.html	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/category-horizontal-filter1.html	(from https://portotheme.com/html/porto_ecommerce/demo-9/)
14:07:35	73377/73377	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Oct%202018%2005:51:50%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/category-horizontal-filter2.html	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/category-horizontal-filter2.html	(from https://portotheme.com/html/porto_ecommerce/demo-9/)
14:07:35	95636/95636	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Oct%202018%2005:51:50%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/category-infinite-scroll.html	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/category-infinite-scroll.html	(from https://portotheme.com/html/porto_ecommerce/demo-9/)
14:07:35	93243/93243	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Oct%202018%2005:51:50%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/category-3col.html	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/category-3col.html	(from https://portotheme.com/html/porto_ecommerce/demo-9/)
14:07:36	75393/75393	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Oct%202018%2005:51:48%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/category-5col.html	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/category-5col.html	(from https://portotheme.com/html/porto_ecommerce/demo-9/)
14:07:36	70634/70634	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Oct%202018%2005:51:50%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/category-6col.html	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/category-6col.html	(from https://portotheme.com/html/porto_ecommerce/demo-9/)
14:07:36	75435/75435	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Oct%202018%2005:51:50%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/category-7col.html	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/category-7col.html	(from https://portotheme.com/html/porto_ecommerce/demo-9/)
14:07:37	75435/75435	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Oct%202018%2005:51:48%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/category-8col.html	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/category-8col.html	(from https://portotheme.com/html/porto_ecommerce/demo-9/)
14:07:38	70136/70136	---M-Z	200	added ('OK')	text/html	date:Sat,%2006%20Oct%202018%2012:40:04%20GMT	https://portotheme.com/html/porto_ecommerce/demo-9/product-full-width.html	C:/My%20Web%20Sites/ecomerce%20porto/porto%20ecommerce/portotheme.com/html/porto_ecommerce/demo-9/product-full-width.html	(from https://portotheme.com/html/porto_ecommerce/demo-9/)
